"ID_CLIENTE";"mes";"pageviews";"microconversion"
"C0587783";"Marzo";8;0
"C0333754";"Marzo";4;0
"C0764554";"Marzo";8;0
"C0062241";"Marzo";6;0
"C0127638";"Marzo";8;0
"C0366369";"Abril";13;1
"C0545200";"Abril";7;1
"C0977872";"Marzo";11;1
"C0689710";"Abril";6;0
"C0549241";"Abril";22;1
"C0177765";"Marzo";12;1
"C0859034";"Marzo";5;1
"C0106714";"Marzo";6;0
"C0566312";"Abril";8;0
"C0855223";"Marzo";13;1
"C0673624";"Marzo";9;0
"C0847691";"Marzo";9;0
"C0457063";"Abril";23;1
"C0799969";"Abril";14;1
"C0556432";"Marzo";7;1
"C0983342";"Abril";4;0
"C0110728";"Marzo";6;1
"C0522548";"Marzo";12;1
"C0239343";"Marzo";5;0
"C0920099";"Abril";4;0
"C0736150";"Marzo";7;0
"C0939954";"Marzo";7;0
"C0349896";"Marzo";7;0
"C0276213";"Marzo";7;0
"C0928635";"Marzo";7;1
"C0253565";"Marzo";14;1
"C0310390";"Abril";6;1
"C0787384";"Abril";8;0
"C0848839";"Abril";11;1
"C0236494";"Marzo";6;0
"C0540213";"Marzo";9;0
"C0847116";"Abril";9;0
"C0812601";"Marzo";5;1
"C0426115";"Abril";7;0
"C0808264";"Marzo";7;0
"C0473808";"Marzo";7;0
"C0663231";"Abril";12;1
"C0184856";"Marzo";6;0
"C0113300";"Marzo";6;0
"C0916321";"Abril";6;0
"C0148462";"Marzo";7;0
"C0152834";"Abril";10;0
"C0025954";"Marzo";5;0
"C0399539";"Abril";20;1
"C0388066";"Abril";5;1
"C0955677";"Abril";9;0
"C0655805";"Marzo";7;0
"C0164520";"Marzo";7;0
"C0870097";"Marzo";12;1
"C0584991";"Abril";7;0
"C0104895";"Marzo";6;0
"C0821926";"Abril";13;1
"C0603272";"Marzo";8;0
"C0818899";"Marzo";5;0
"C0739511";"Abril";7;0
"C0854913";"Marzo";6;0
"C0638244";"Abril";9;0
"C0676391";"Marzo";9;0
"C0002093";"Abril";8;0
"C0057176";"Marzo";7;0
"C0513218";"Marzo";14;1
"C0705808";"Abril";9;0
"C0356946";"Marzo";8;0
"C0327049";"Marzo";12;1
"C0429389";"Abril";8;0
"C0920775";"Abril";6;1
"C0921464";"Abril";7;0
"C0263318";"Marzo";8;0
"C0573390";"Marzo";7;0
"C0832178";"Abril";6;0
"C0601506";"Marzo";12;1
"C0340471";"Abril";13;1
"C0166843";"Marzo";7;0
"C0031685";"Abril";4;0
"C0313585";"Marzo";7;0
"C0519479";"Abril";12;1
"C0395295";"Abril";7;0
"C0418736";"Marzo";11;1
"C0106727";"Marzo";19;1
"C0526930";"Marzo";19;1
"C0712468";"Marzo";8;0
"C0656913";"Marzo";7;0
"C0573511";"Abril";19;1
"C0674533";"Abril";12;1
"C0301770";"Abril";5;1
"C0792348";"Abril";13;1
"C0559760";"Abril";7;0
"C0326253";"Marzo";6;0
"C0691397";"Abril";7;1
"C0951655";"Abril";6;0
"C0959710";"Marzo";3;0
"C0484345";"Abril";4;0
"C0947385";"Marzo";6;0
"C0489720";"Abril";8;0
"C0235155";"Abril";11;1
"C0637972";"Marzo";7;1
"C0112356";"Abril";13;1
"C0818677";"Marzo";8;0
"C0686757";"Abril";5;0
"C0278121";"Marzo";12;1
"C0870935";"Marzo";6;1
"C0743565";"Marzo";12;1
"C0605839";"Marzo";20;1
"C0124425";"Abril";10;0
"C0723711";"Abril";8;0
"C0222042";"Abril";7;1
"C0049801";"Marzo";11;1
"C0389672";"Abril";7;0
"C0198334";"Abril";7;0
"C0147877";"Abril";6;1
"C0297577";"Marzo";3;0
"C0765778";"Marzo";8;0
"C0918961";"Marzo";7;0
"C0014637";"Abril";11;1
"C0456482";"Abril";15;1
"C0674354";"Marzo";4;1
"C0706707";"Marzo";6;0
"C0870531";"Abril";19;1
"C0682106";"Marzo";11;1
"C0635237";"Marzo";14;1
"C0339388";"Marzo";12;1
"C0956488";"Abril";5;0
"C0228271";"Marzo";7;0
"C0525392";"Abril";7;1
"C0794127";"Abril";11;1
"C0516216";"Abril";14;1
"C0850337";"Marzo";7;0
"C0996414";"Marzo";13;1
"C0663050";"Abril";5;0
"C0240479";"Abril";19;1
"C0353126";"Abril";12;1
"C0101385";"Marzo";14;1
"C0296228";"Marzo";14;1
"C0246360";"Abril";12;1
"C0046914";"Abril";19;1
"C0289850";"Abril";20;1
"C0079514";"Abril";6;0
"C0465901";"Abril";7;0
"C0573494";"Abril";20;1
"C0717555";"Abril";6;0
"C0652074";"Marzo";7;1
"C0519151";"Marzo";5;0
"C0269482";"Marzo";7;0
"C0975939";"Abril";22;1
"C0385527";"Marzo";4;0
"C0418844";"Abril";7;0
"C0759103";"Abril";11;1
"C0598219";"Marzo";12;1
"C0546892";"Marzo";9;0
"C0006138";"Marzo";5;1
"C0964072";"Abril";22;1
"C0346148";"Marzo";6;0
"C0811763";"Abril";13;1
"C0630013";"Abril";8;0
"C0201964";"Marzo";7;1
"C0265015";"Marzo";19;1
"C0550749";"Marzo";6;0
"C0470627";"Abril";12;1
"C0621602";"Marzo";7;0
"C0848918";"Abril";8;0
"C0256794";"Marzo";9;0
"C0202950";"Marzo";21;1
"C0985643";"Abril";6;0
"C0878395";"Abril";12;1
"C0340361";"Marzo";10;0
"C0677957";"Abril";21;1
"C0332581";"Marzo";6;0
"C0361392";"Marzo";8;0
"C0895059";"Marzo";7;0
"C0461948";"Marzo";7;0
"C0106672";"Abril";15;1
"C0745260";"Marzo";6;1
"C0467250";"Abril";4;0
"C0685913";"Abril";7;0
"C0945905";"Abril";5;0
"C0911350";"Marzo";9;0
"C0670541";"Marzo";12;1
"C0867203";"Abril";7;1
"C0720376";"Marzo";8;0
"C0958259";"Abril";6;1
"C0289972";"Marzo";13;1
"C0959576";"Marzo";18;1
"C0160810";"Marzo";14;1
"C0965119";"Marzo";7;0
"C0939569";"Marzo";19;1
"C0918138";"Marzo";5;0
"C0189816";"Marzo";7;0
"C0311671";"Abril";7;1
"C0413975";"Marzo";21;1
"C0435128";"Marzo";7;0
"C0821612";"Abril";7;0
"C0791682";"Abril";9;0
"C0638687";"Abril";20;1
"C0204733";"Abril";8;0
"C0204107";"Marzo";4;0
"C0097446";"Abril";7;1
"C0019415";"Marzo";7;1
"C0845696";"Marzo";19;1
"C0576111";"Abril";8;0
"C0839340";"Abril";8;0
"C0651443";"Abril";11;1
"C0425603";"Abril";13;1
"C0130857";"Abril";13;1
"C0675476";"Abril";21;1
"C0048066";"Marzo";8;0
"C0043565";"Abril";13;1
"C0124361";"Abril";19;1
"C0227527";"Marzo";9;0
"C0715832";"Abril";20;1
"C0995631";"Marzo";12;1
"C0494725";"Marzo";6;0
"C0736202";"Marzo";3;0
"C0224809";"Marzo";6;0
"C0419503";"Abril";7;1
"C0528858";"Marzo";6;1
"C0994502";"Marzo";11;0
"C0835171";"Marzo";9;0
"C0208394";"Marzo";6;1
"C0896180";"Marzo";6;0
"C0990256";"Marzo";7;0
"C0493024";"Marzo";11;1
"C0783283";"Marzo";18;1
"C0949531";"Abril";5;1
"C0201988";"Marzo";17;1
"C0268072";"Marzo";8;0
"C0317936";"Abril";8;0
"C0923048";"Abril";8;0
"C0478800";"Abril";4;0
"C0849877";"Marzo";8;0
"C0787715";"Marzo";7;0
"C0561376";"Abril";12;1
"C0593604";"Marzo";9;0
"C0220196";"Abril";6;0
"C0518687";"Abril";6;0
"C0222537";"Marzo";7;0
"C0081833";"Marzo";7;0
"C0060367";"Abril";7;0
"C0743703";"Abril";8;0
"C0221445";"Marzo";6;0
"C0439507";"Abril";5;0
"C0171859";"Marzo";6;0
"C0148330";"Marzo";9;0
"C0936890";"Marzo";6;0
"C0406286";"Marzo";6;0
"C0512030";"Marzo";7;0
"C0846967";"Marzo";14;1
"C0006291";"Abril";5;1
"C0656436";"Abril";11;1
"C0124018";"Marzo";7;0
"C0721714";"Abril";7;0
"C0671428";"Abril";8;0
"C0814769";"Abril";8;0
"C0750662";"Abril";21;1
"C0941002";"Marzo";5;1
"C0983885";"Marzo";8;0
"C0024677";"Marzo";7;1
"C0332202";"Abril";9;0
"C0591541";"Abril";12;1
"C0124337";"Abril";8;0
"C0160439";"Abril";7;0
"C0895250";"Marzo";13;1
"C0175199";"Abril";3;0
"C0314831";"Marzo";6;0
"C0381917";"Abril";8;0
"C0181734";"Marzo";8;0
"C0135015";"Marzo";5;1
"C0187164";"Abril";7;1
"C0964706";"Abril";4;0
"C0950419";"Abril";21;1
"C0784979";"Marzo";12;1
"C0411429";"Marzo";17;1
"C0139519";"Abril";22;1
"C0417853";"Abril";20;1
"C0243916";"Abril";13;1
"C0670691";"Abril";5;1
"C0281111";"Marzo";20;1
"C0811110";"Abril";8;0
"C0861528";"Abril";7;0
"C0201964";"Abril";13;1
"C0323310";"Abril";14;1
"C0775261";"Abril";9;0
"C0848783";"Abril";6;0
"C0114211";"Abril";7;0
"C0367271";"Abril";6;1
"C0159577";"Abril";7;1
"C0738046";"Marzo";15;1
"C0517205";"Abril";6;0
"C0461794";"Abril";7;0
"C0455622";"Marzo";4;0
"C0166187";"Marzo";14;1
"C0717438";"Marzo";8;0
"C0473395";"Marzo";20;1
"C0189759";"Marzo";12;1
"C0551127";"Abril";21;1
"C0915206";"Abril";19;1
"C0503364";"Abril";4;0
"C0831920";"Marzo";6;0
"C0757957";"Abril";5;1
"C0359862";"Marzo";6;0
"C0389268";"Marzo";8;0
"C0975458";"Marzo";11;1
"C0823215";"Abril";5;0
"C0900508";"Abril";8;0
"C0784031";"Abril";8;0
"C0734612";"Marzo";7;0
"C0550899";"Marzo";21;1
"C0750207";"Abril";8;0
"C0694170";"Marzo";9;0
"C0467008";"Abril";9;0
"C0315063";"Marzo";7;0
"C0527446";"Marzo";4;0
"C0052094";"Abril";5;1
"C0810728";"Abril";21;1
"C0796869";"Abril";8;0
"C0188392";"Abril";6;0
"C0350437";"Marzo";12;1
"C0984062";"Abril";8;0
"C0337261";"Abril";9;0
"C0509247";"Abril";7;0
"C0456078";"Marzo";15;1
"C0243098";"Marzo";7;0
"C0932724";"Marzo";14;1
"C0308933";"Marzo";6;0
"C0392354";"Abril";5;0
"C0101612";"Marzo";9;0
"C0700226";"Abril";5;0
"C0091699";"Abril";15;1
"C0991279";"Abril";6;1
"C0910145";"Abril";11;0
"C0007319";"Abril";6;0
"C0375113";"Marzo";5;0
"C0742150";"Marzo";6;1
"C0498596";"Abril";7;0
"C0461237";"Marzo";7;0
"C0507457";"Marzo";6;1
"C0317320";"Marzo";7;0
"C0674416";"Abril";6;0
"C0917170";"Abril";8;0
"C0915611";"Marzo";8;0
"C0519691";"Marzo";7;0
"C0984539";"Marzo";13;1
"C0456932";"Marzo";7;1
"C0116183";"Abril";6;1
"C0403312";"Marzo";6;0
"C0429032";"Abril";8;0
"C0072045";"Abril";7;0
"C0079532";"Marzo";7;0
"C0493308";"Marzo";7;0
"C0611054";"Abril";8;0
"C0822448";"Marzo";14;1
"C0517529";"Abril";13;1
"C0295465";"Abril";7;0
"C0607472";"Marzo";4;0
"C0545543";"Marzo";7;0
"C0852517";"Marzo";9;0
"C0766237";"Abril";7;0
"C0255639";"Marzo";7;0
"C0731368";"Marzo";7;1
"C0637108";"Marzo";15;1
"C0375315";"Abril";13;1
"C0207569";"Marzo";20;1
"C0067850";"Marzo";7;0
"C0807599";"Abril";19;1
"C0003803";"Marzo";21;1
"C0904065";"Abril";8;0
"C0881322";"Marzo";14;1
"C0037362";"Abril";7;0
"C0850704";"Abril";7;1
"C0889811";"Abril";19;1
"C0247893";"Abril";7;0
"C0978792";"Abril";6;1
"C0203843";"Abril";7;0
"C0296228";"Abril";6;0
"C0670768";"Marzo";11;1
"C0688950";"Marzo";6;0
"C0686894";"Abril";8;0
"C0509565";"Abril";7;0
"C0660005";"Abril";5;0
"C0811269";"Abril";7;0
"C0018831";"Abril";6;1
"C0721915";"Marzo";7;0
"C0461504";"Marzo";5;1
"C0902212";"Abril";6;1
"C0809646";"Abril";22;1
"C0109726";"Marzo";13;1
"C0606932";"Marzo";9;0
"C0367061";"Abril";13;1
"C0827014";"Abril";6;0
"C0829232";"Marzo";6;0
"C0625139";"Marzo";18;1
"C0381143";"Marzo";11;1
"C0586749";"Marzo";8;0
"C0996344";"Abril";10;0
"C0400390";"Marzo";11;1
"C0225670";"Abril";7;1
"C0710196";"Marzo";11;1
"C0243917";"Marzo";9;0
"C0249134";"Abril";7;0
"C0797175";"Abril";9;0
"C0642656";"Marzo";8;0
"C0761167";"Abril";5;0
"C0904930";"Abril";6;1
"C0753904";"Marzo";8;0
"C0062098";"Marzo";13;1
"C0188651";"Abril";9;0
"C0200412";"Marzo";5;0
"C0995486";"Marzo";8;0
"C0706661";"Abril";13;1
"C0682256";"Abril";20;1
"C0622709";"Abril";6;1
"C0515560";"Marzo";6;1
"C0513271";"Marzo";12;1
"C0649055";"Abril";13;1
"C0221145";"Abril";8;0
"C0206704";"Marzo";7;0
"C0921112";"Marzo";7;0
"C0982849";"Marzo";7;0
"C0630928";"Abril";9;0
"C0644665";"Abril";7;0
"C0534615";"Abril";12;1
"C0096392";"Marzo";10;0
"C0525362";"Abril";8;0
"C0303209";"Marzo";8;0
"C0728030";"Marzo";9;0
"C0561443";"Marzo";5;0
"C0940002";"Abril";6;0
"C0039995";"Marzo";8;0
"C0904558";"Abril";6;0
"C0133004";"Marzo";8;0
"C0650762";"Abril";8;0
"C0589505";"Abril";9;0
"C0244539";"Marzo";9;0
"C0109726";"Abril";6;0
"C0443717";"Abril";12;1
"C0409786";"Marzo";7;1
"C0757442";"Abril";13;1
"C0029970";"Marzo";9;0
"C0372923";"Marzo";8;0
"C0781684";"Abril";8;0
"C0325532";"Marzo";6;0
"C0598675";"Marzo";9;0
"C0348670";"Marzo";7;1
"C0801164";"Abril";8;0
"C0751755";"Abril";9;0
"C0656218";"Marzo";7;1
"C0651069";"Marzo";5;0
"C0025253";"Marzo";6;0
"C0342608";"Marzo";14;1
"C0896091";"Marzo";7;0
"C0511586";"Abril";8;0
"C0140426";"Abril";14;1
"C0328596";"Abril";5;0
"C0923622";"Abril";7;0
"C0024344";"Marzo";5;0
"C0353445";"Marzo";5;1
"C0876452";"Marzo";13;1
"C0064194";"Abril";20;1
"C0178198";"Marzo";12;1
"C0839533";"Marzo";7;0
"C0411390";"Abril";20;1
"C0796674";"Abril";11;0
"C0710742";"Abril";6;0
"C0716158";"Marzo";7;0
"C0675366";"Abril";5;0
"C0992112";"Marzo";5;0
"C0816068";"Abril";13;1
"C0672270";"Marzo";6;1
"C0007662";"Abril";6;0
"C0232241";"Marzo";6;1
"C0198334";"Marzo";6;0
"C0159200";"Marzo";9;0
"C0052503";"Abril";5;0
"C0249004";"Abril";20;1
"C0174456";"Abril";7;0
"C0086440";"Marzo";10;0
"C0258090";"Marzo";5;1
"C0428836";"Marzo";7;0
"C0015802";"Marzo";6;0
"C0818674";"Marzo";7;0
"C0479793";"Marzo";14;1
"C0919579";"Marzo";13;1
"C0842405";"Marzo";12;1
"C0809962";"Marzo";15;1
"C0726561";"Marzo";6;0
"C0733652";"Marzo";7;0
"C0824437";"Abril";14;1
"C0357102";"Abril";9;0
"C0584732";"Marzo";7;1
"C0242160";"Marzo";5;0
"C0446076";"Marzo";6;0
"C0644501";"Marzo";22;1
"C0226990";"Abril";6;0
"C0428856";"Marzo";7;0
"C0666315";"Marzo";8;0
"C0776825";"Marzo";14;1
"C0366213";"Marzo";2;0
"C0833992";"Marzo";11;1
"C0762508";"Abril";14;1
"C0615113";"Marzo";12;1
"C0024781";"Abril";9;0
"C0432710";"Marzo";8;0
"C0395018";"Abril";8;0
"C0576241";"Marzo";9;0
"C0949799";"Marzo";12;1
"C0676592";"Abril";14;1
"C0887582";"Marzo";9;0
"C0232752";"Marzo";8;0
"C0729744";"Marzo";8;0
"C0006860";"Abril";7;0
"C0892491";"Marzo";5;0
"C0039325";"Marzo";19;1
"C0548286";"Marzo";6;0
"C0035987";"Abril";12;1
"C0218923";"Marzo";20;1
"C0657324";"Marzo";7;1
"C0529161";"Abril";6;1
"C0288195";"Marzo";7;0
"C0001799";"Abril";7;1
"C0483693";"Marzo";6;0
"C0206242";"Abril";8;0
"C0928635";"Abril";7;1
"C0663205";"Marzo";7;0
"C0758859";"Marzo";4;0
"C0694407";"Abril";7;1
"C0397369";"Abril";9;0
"C0412524";"Marzo";6;0
"C0910582";"Marzo";3;0
"C0613883";"Abril";7;0
"C0253162";"Marzo";8;0
"C0854431";"Abril";19;1
"C0266276";"Abril";6;0
"C0059168";"Abril";22;1
"C0081741";"Abril";20;1
"C0079892";"Marzo";4;0
"C0250662";"Abril";12;1
"C0617105";"Marzo";10;0
"C0750561";"Abril";5;0
"C0515774";"Marzo";6;0
"C0448935";"Abril";7;1
"C0534206";"Abril";6;0
"C0551973";"Abril";22;1
"C0370375";"Marzo";6;0
"C0606305";"Abril";8;0
"C0546203";"Abril";9;0
"C0815381";"Marzo";9;0
"C0290102";"Marzo";7;0
"C0677104";"Marzo";6;1
"C0026996";"Marzo";12;1
"C0426389";"Abril";6;0
"C0656741";"Abril";5;0
"C0519102";"Abril";20;1
"C0296400";"Marzo";7;0
"C0615481";"Abril";6;0
"C0801986";"Marzo";12;1
"C0003886";"Abril";8;0
"C0743703";"Marzo";7;0
"C0018361";"Abril";8;0
"C0952429";"Abril";5;0
"C0157665";"Abril";8;0
"C0851041";"Marzo";5;0
"C0890873";"Marzo";8;0
"C0400276";"Abril";9;0
"C0437526";"Abril";7;0
"C0838812";"Marzo";8;0
"C0796939";"Abril";8;0
"C0119150";"Abril";6;0
"C0891657";"Abril";7;0
"C0293831";"Abril";9;0
"C0707379";"Marzo";8;0
"C0349265";"Marzo";8;0
"C0454678";"Marzo";7;0
"C0067604";"Marzo";7;1
"C0666611";"Abril";7;1
"C0748963";"Marzo";9;0
"C0280229";"Abril";12;1
"C0241755";"Abril";14;1
"C0358062";"Abril";6;0
"C0937916";"Marzo";12;1
"C0784657";"Marzo";7;0
"C0612702";"Abril";4;0
"C0068553";"Abril";5;0
"C0619745";"Marzo";7;1
"C0791638";"Abril";13;1
"C0989648";"Marzo";5;0
"C0346757";"Marzo";6;0
"C0369792";"Marzo";7;0
"C0824452";"Marzo";7;1
"C0026275";"Abril";8;0
"C0274085";"Abril";23;1
"C0369212";"Marzo";5;1
"C0537205";"Marzo";4;0
"C0538458";"Marzo";20;1
"C0850792";"Abril";12;1
"C0050789";"Marzo";10;0
"C0982927";"Abril";19;1
"C0312892";"Abril";12;1
"C0860812";"Abril";10;0
"C0371382";"Marzo";4;0
"C0564549";"Abril";14;1
"C0663641";"Abril";8;0
"C0584172";"Abril";7;1
"C0510220";"Abril";6;0
"C0070533";"Abril";7;1
"C0106961";"Abril";8;0
"C0078287";"Marzo";7;0
"C0970523";"Marzo";7;0
"C0378512";"Marzo";6;0
"C0800417";"Marzo";6;0
"C0775152";"Marzo";3;0
"C0904287";"Marzo";10;0
"C0231182";"Marzo";9;0
"C0097535";"Abril";9;0
"C0428460";"Abril";13;1
"C0452345";"Abril";6;0
"C0320228";"Marzo";7;0
"C0173148";"Abril";22;1
"C0148676";"Abril";7;1
"C0925273";"Marzo";11;1
"C0551724";"Abril";6;0
"C0022434";"Abril";13;1
"C0577417";"Marzo";6;0
"C0536643";"Marzo";7;0
"C0140287";"Marzo";8;0
"C0402814";"Abril";13;1
"C0926789";"Marzo";8;0
"C0859429";"Marzo";3;0
"C0018173";"Marzo";12;1
"C0902999";"Marzo";8;0
"C0659350";"Marzo";4;0
"C0249004";"Marzo";7;0
"C0551156";"Marzo";6;1
"C0439864";"Abril";7;0
"C0821762";"Marzo";7;0
"C0409247";"Marzo";5;1
"C0836642";"Marzo";7;0
"C0677667";"Abril";3;0
"C0728203";"Marzo";6;1
"C0853348";"Abril";9;0
"C0459001";"Marzo";14;1
"C0055256";"Abril";5;0
"C0270421";"Marzo";11;1
"C0186720";"Marzo";12;1
"C0102587";"Marzo";11;1
"C0146864";"Abril";15;1
"C0562723";"Marzo";9;0
"C0671615";"Marzo";6;0
"C0450880";"Marzo";7;0
"C0947931";"Abril";7;0
"C0489881";"Marzo";3;0
"C0107631";"Marzo";6;0
"C0094107";"Abril";7;1
"C0687922";"Abril";6;0
"C0465483";"Marzo";18;1
"C0940007";"Marzo";8;0
"C0101169";"Abril";6;0
"C0662011";"Abril";13;1
"C0904610";"Marzo";13;1
"C0339806";"Marzo";6;0
"C0986844";"Abril";9;0
"C0044244";"Marzo";7;1
"C0877397";"Marzo";8;0
"C0940135";"Marzo";5;1
"C0057196";"Marzo";15;1
"C0970188";"Abril";12;1
"C0566350";"Abril";12;1
"C0021122";"Marzo";20;1
"C0412766";"Abril";7;0
"C0184887";"Marzo";6;1
"C0185632";"Abril";10;0
"C0726998";"Abril";8;0
"C0168891";"Abril";13;1
"C0126763";"Marzo";7;1
"C0293105";"Abril";20;1
"C0568462";"Abril";20;1
"C0088014";"Abril";14;1
"C0487650";"Abril";13;1
"C0889271";"Marzo";6;0
"C0831550";"Abril";7;0
"C0576930";"Abril";20;1
"C0594949";"Marzo";3;0
"C0375844";"Abril";7;0
"C0538344";"Marzo";5;0
"C0712825";"Abril";12;1
"C0369926";"Marzo";10;0
"C0689371";"Marzo";8;0
"C0952651";"Marzo";4;1
"C0251769";"Abril";7;1
"C0092799";"Abril";8;0
"C0196410";"Abril";13;1
"C0203705";"Marzo";9;0
"C0703972";"Marzo";5;0
"C0778909";"Abril";10;0
"C0454716";"Marzo";7;0
"C0443244";"Abril";8;0
"C0976712";"Marzo";6;0
"C0725748";"Abril";22;1
"C0801818";"Abril";12;1
"C0711828";"Abril";9;0
"C0895287";"Marzo";8;0
"C0080214";"Marzo";3;0
"C0458124";"Marzo";7;0
"C0385008";"Abril";8;0
"C0051684";"Abril";20;1
"C0013358";"Marzo";6;0
"C0605924";"Abril";11;1
"C0347553";"Marzo";5;0
"C0391808";"Abril";6;1
"C0868744";"Abril";5;0
"C0646135";"Abril";7;0
"C0361862";"Marzo";6;1
"C0374040";"Marzo";7;0
"C0111235";"Marzo";8;0
"C0095609";"Marzo";7;0
"C0702975";"Abril";7;0
"C0870734";"Marzo";13;1
"C0427533";"Abril";7;0
"C0998333";"Abril";11;1
"C0501545";"Marzo";7;1
"C0351365";"Abril";19;1
"C0184090";"Abril";22;1
"C0709610";"Marzo";7;1
"C0349576";"Abril";11;1
"C0748041";"Abril";11;1
"C0740883";"Marzo";9;0
"C0162208";"Marzo";7;0
"C0707348";"Abril";7;0
"C0331313";"Abril";12;1
"C0059565";"Marzo";5;0
"C0984514";"Marzo";19;1
"C0185801";"Abril";7;0
"C0153998";"Abril";8;0
"C0214447";"Marzo";5;0
"C0651144";"Abril";12;1
"C0820598";"Marzo";5;0
"C0119163";"Abril";8;0
"C0234754";"Marzo";7;0
"C0409725";"Abril";7;0
"C0820214";"Marzo";12;1
"C0038412";"Marzo";5;0
"C0804189";"Abril";6;1
"C0307416";"Abril";13;1
"C0181601";"Abril";7;1
"C0246587";"Abril";6;0
"C0200536";"Marzo";10;0
"C0662424";"Abril";7;0
"C0987294";"Marzo";6;0
"C0255450";"Marzo";6;0
"C0293122";"Marzo";14;1
"C0022563";"Abril";8;0
"C0597789";"Abril";13;1
"C0435432";"Abril";5;0
"C0420250";"Marzo";5;0
"C0362031";"Marzo";6;0
"C0267577";"Marzo";13;1
"C0660605";"Abril";7;0
"C0326943";"Abril";13;1
"C0246192";"Abril";12;1
"C0072272";"Abril";8;0
"C0189590";"Marzo";5;0
"C0118658";"Marzo";6;0
"C0218807";"Marzo";13;1
"C0990282";"Marzo";21;1
"C0427119";"Abril";9;0
"C0586432";"Marzo";6;1
"C0791120";"Abril";5;0
"C0445272";"Marzo";6;1
"C0784157";"Marzo";11;0
"C0929597";"Abril";9;0
"C0745112";"Marzo";5;0
"C0886058";"Marzo";12;1
"C0706883";"Marzo";5;0
"C0559002";"Marzo";6;1
"C0091714";"Marzo";6;0
"C0268042";"Marzo";12;1
"C0743668";"Abril";8;0
"C0121532";"Marzo";6;0
"C0630167";"Marzo";14;1
"C0677360";"Marzo";19;1
"C0053321";"Marzo";7;0
"C0581740";"Marzo";8;0
"C0463500";"Marzo";16;1
"C0221401";"Marzo";7;0
"C0156533";"Marzo";6;1
"C0032643";"Abril";6;0
"C0312200";"Abril";6;0
"C0203196";"Marzo";8;0
"C0591426";"Abril";13;1
"C0644665";"Marzo";6;0
"C0105460";"Abril";5;1
"C0604397";"Marzo";7;0
"C0354497";"Abril";6;0
"C0627177";"Abril";8;0
"C0233231";"Abril";6;0
"C0433072";"Abril";13;1
"C0181653";"Abril";13;1
"C0604747";"Abril";6;1
"C0715607";"Abril";22;1
"C0954876";"Marzo";18;1
"C0184088";"Marzo";6;0
"C0211685";"Abril";21;1
"C0856558";"Abril";7;0
"C0236849";"Marzo";7;1
"C0019282";"Marzo";4;1
"C0644554";"Abril";13;1
"C0452123";"Marzo";19;1
"C0354409";"Abril";7;1
"C0517967";"Marzo";19;1
"C0498371";"Abril";9;0
"C0592134";"Marzo";19;1
"C0455246";"Abril";7;1
"C0666078";"Marzo";8;0
"C0984539";"Abril";8;0
"C0938783";"Marzo";7;0
"C0219130";"Abril";6;1
"C0484842";"Abril";14;1
"C0377359";"Abril";8;0
"C0147578";"Abril";5;0
"C0808140";"Abril";6;1
"C0283169";"Marzo";8;0
"C0575644";"Marzo";6;0
"C0627214";"Marzo";9;0
"C0359085";"Abril";8;0
"C0450008";"Abril";5;0
"C0717784";"Abril";21;1
"C0614411";"Marzo";5;0
"C0263812";"Abril";8;0
"C0031346";"Abril";9;0
"C0771752";"Marzo";12;1
"C0841362";"Marzo";10;0
"C0510904";"Abril";7;0
"C0769468";"Marzo";6;0
"C0009898";"Marzo";18;1
"C0337676";"Marzo";8;0
"C0449859";"Abril";7;0
"C0421462";"Marzo";9;0
"C0558915";"Marzo";6;0
"C0105951";"Marzo";6;1
"C0761777";"Abril";6;0
"C0294969";"Abril";6;0
"C0586287";"Marzo";8;0
"C0000863";"Marzo";7;0
"C0845665";"Abril";7;0
"C0719272";"Marzo";12;1
"C0782580";"Abril";9;0
"C0832737";"Abril";6;0
"C0782463";"Marzo";5;0
"C0725472";"Marzo";20;1
"C0788060";"Marzo";6;0
"C0393565";"Abril";15;1
"C0519645";"Abril";5;0
"C0173318";"Marzo";7;0
"C0161821";"Marzo";6;1
"C0418736";"Abril";9;0
"C0638497";"Marzo";9;0
"C0399507";"Marzo";21;1
"C0757646";"Marzo";12;1
"C0115110";"Marzo";12;1
"C0333163";"Abril";8;0
"C0818784";"Marzo";9;0
"C0474332";"Marzo";12;1
"C0726908";"Abril";11;1
"C0208332";"Marzo";7;0
"C0736609";"Marzo";6;0
"C0936170";"Abril";14;1
"C0191649";"Abril";14;1
"C0897186";"Marzo";7;0
"C0828143";"Marzo";7;0
"C0069183";"Abril";20;1
"C0616242";"Abril";9;0
"C0676815";"Marzo";5;0
"C0707779";"Abril";6;1
"C0115799";"Abril";4;0
"C0864770";"Marzo";19;1
"C0333468";"Marzo";6;0
"C0420794";"Marzo";5;1
"C0461930";"Abril";6;0
"C0241000";"Marzo";7;1
"C0044869";"Marzo";8;0
"C0087196";"Abril";12;1
"C0086647";"Marzo";10;1
"C0015957";"Abril";6;0
"C0111858";"Marzo";6;0
"C0339456";"Abril";8;0
"C0512382";"Marzo";13;1
"C0516157";"Marzo";6;0
"C0042373";"Marzo";7;0
"C0729908";"Abril";5;0
"C0659350";"Abril";22;1
"C0906028";"Marzo";8;0
"C0941373";"Marzo";12;1
"C0855802";"Marzo";7;0
"C0908197";"Abril";13;1
"C0198478";"Marzo";12;1
"C0328043";"Abril";11;1
